GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08
Id,Id2,Geography,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races
1500000US090012456005,090012456005,"Block Group 5, Census Tract 2456, Fairfield County, Connecticut",872,818,0,0,42,0,0,12
1500000US090012571001,090012571001,"Block Group 1, Census Tract 2571, Fairfield County, Connecticut",1437,1409,21,0,0,0,4,3
1500000US090012571002,090012571002,"Block Group 2, Census Tract 2571, Fairfield County, Connecticut",1142,1092,8,4,0,0,18,20
1500000US090012571003,090012571003,"Block Group 3, Census Tract 2571, Fairfield County, Connecticut",1248,1242,3,0,0,0,0,3
1500000US090033301001,090033301001,"Block Group 1, Census Tract 3301, Hartford County, Connecticut",575,561,0,7,2,0,0,5
1500000US090033301002,090033301002,"Block Group 2, Census Tract 3301, Hartford County, Connecticut",1437,1417,4,0,11,0,0,5
1500000US090034001001,090034001001,"Block Group 1, Census Tract 4001, Hartford County, Connecticut",2224,2039,0,4,143,0,13,25
1500000US090034001002,090034001002,"Block Group 2, Census Tract 4001, Hartford County, Connecticut",2228,2216,7,5,0,0,0,0
1500000US090034001003,090034001003,"Block Group 3, Census Tract 4001, Hartford County, Connecticut",2447,2337,5,0,53,0,0,52
1500000US090034002001,090034002001,"Block Group 1, Census Tract 4002, Hartford County, Connecticut",1473,1435,8,0,24,0,0,6
1500000US090034002009,090034002009,"Block Group 9, Census Tract 4002, Hartford County, Connecticut",3018,2965,0,0,35,0,0,18
1500000US090034003001,090034003001,"Block Group 1, Census Tract 4003, Hartford County, Connecticut",952,870,0,0,31,14,0,37
1500000US090034003002,090034003002,"Block Group 2, Census Tract 4003, Hartford County, Connecticut",1170,1100,0,0,45,0,0,25
1500000US090034003003,090034003003,"Block Group 3, Census Tract 4003, Hartford County, Connecticut",641,626,0,0,15,0,0,0
1500000US090034003004,090034003004,"Block Group 4, Census Tract 4003, Hartford County, Connecticut",1996,1942,0,0,0,0,7,47
1500000US090034003005,090034003005,"Block Group 5, Census Tract 4003, Hartford County, Connecticut",1176,1176,0,0,0,0,0,0
1500000US090034003006,090034003006,"Block Group 6, Census Tract 4003, Hartford County, Connecticut",890,868,22,0,0,0,0,0
1500000US090034051001,090034051001,"Block Group 1, Census Tract 4051, Hartford County, Connecticut",1417,1275,38,0,36,0,41,27
1500000US090034051002,090034051002,"Block Group 2, Census Tract 4051, Hartford County, Connecticut",1638,1544,37,8,0,0,17,32
1500000US090034052001,090034052001,"Block Group 1, Census Tract 4052, Hartford County, Connecticut",870,849,16,0,0,0,5,0
1500000US090034052002,090034052002,"Block Group 2, Census Tract 4052, Hartford County, Connecticut",1764,1661,17,3,35,0,38,10
1500000US090034052003,090034052003,"Block Group 3, Census Tract 4052, Hartford County, Connecticut",840,787,0,0,12,0,28,13
1500000US090034052004,090034052004,"Block Group 4, Census Tract 4052, Hartford County, Connecticut",1080,1010,4,0,23,4,5,34
1500000US090034053001,090034053001,"Block Group 1, Census Tract 4053, Hartford County, Connecticut",1582,1572,0,0,0,0,0,10
1500000US090034053002,090034053002,"Block Group 2, Census Tract 4053, Hartford County, Connecticut",3142,2915,62,0,0,0,118,47
1500000US090034053004,090034053004,"Block Group 4, Census Tract 4053, Hartford County, Connecticut",1453,1321,0,0,89,0,9,34
1500000US090034054001,090034054001,"Block Group 1, Census Tract 4054, Hartford County, Connecticut",2679,2571,46,0,10,0,47,5
1500000US090034054002,090034054002,"Block Group 2, Census Tract 4054, Hartford County, Connecticut",2701,2335,172,0,90,0,19,85
1500000US090034054003,090034054003,"Block Group 3, Census Tract 4054, Hartford County, Connecticut",1047,1022,8,0,0,0,11,6
1500000US090034054004,090034054004,"Block Group 4, Census Tract 4054, Hartford County, Connecticut",890,776,14,0,26,9,65,0
1500000US090034055003,090034055003,"Block Group 3, Census Tract 4055, Hartford County, Connecticut",791,764,4,0,0,0,23,0
1500000US090034055004,090034055004,"Block Group 4, Census Tract 4055, Hartford County, Connecticut",904,769,36,0,0,0,65,34
1500000US090034055005,090034055005,"Block Group 5, Census Tract 4055, Hartford County, Connecticut",3580,3075,92,9,45,0,177,182
1500000US090034056001,090034056001,"Block Group 1, Census Tract 4056, Hartford County, Connecticut",1413,1347,26,0,0,0,8,32
1500000US090034056002,090034056002,"Block Group 2, Census Tract 4056, Hartford County, Connecticut",763,709,0,0,0,0,33,21
1500000US090034056003,090034056003,"Block Group 3, Census Tract 4056, Hartford County, Connecticut",701,642,27,0,0,0,32,0
1500000US090034056004,090034056004,"Block Group 4, Census Tract 4056, Hartford County, Connecticut",809,708,13,0,0,0,53,35
1500000US090034056005,090034056005,"Block Group 5, Census Tract 4056, Hartford County, Connecticut",680,524,0,0,122,0,34,0
1500000US090034056006,090034056006,"Block Group 6, Census Tract 4056, Hartford County, Connecticut",1113,1030,33,0,0,0,30,20
1500000US090034056007,090034056007,"Block Group 7, Census Tract 4056, Hartford County, Connecticut",1327,1304,11,12,0,0,0,0
1500000US090034057002,090034057002,"Block Group 2, Census Tract 4057, Hartford County, Connecticut",705,683,16,0,0,0,0,6
1500000US090034057003,090034057003,"Block Group 3, Census Tract 4057, Hartford County, Connecticut",1186,986,88,11,0,0,89,12
1500000US090034057004,090034057004,"Block Group 4, Census Tract 4057, Hartford County, Connecticut",367,367,0,0,0,0,0,0
1500000US090034058001,090034058001,"Block Group 1, Census Tract 4058, Hartford County, Connecticut",1703,1652,4,0,35,0,0,12
1500000US090034058002,090034058002,"Block Group 2, Census Tract 4058, Hartford County, Connecticut",1405,1198,43,0,95,0,35,34
1500000US090034058003,090034058003,"Block Group 3, Census Tract 4058, Hartford County, Connecticut",1270,1260,0,0,0,0,10,0
1500000US090034058009,090034058009,"Block Group 9, Census Tract 4058, Hartford County, Connecticut",2696,2617,23,9,8,0,32,7
1500000US090034059001,090034059001,"Block Group 1, Census Tract 4059, Hartford County, Connecticut",1497,1423,74,0,0,0,0,0
1500000US090034059002,090034059002,"Block Group 2, Census Tract 4059, Hartford County, Connecticut",2217,2129,59,0,0,0,29,0
1500000US090034059003,090034059003,"Block Group 3, Census Tract 4059, Hartford County, Connecticut",719,688,0,0,0,0,0,31
1500000US090034060013,090034060013,"Block Group 3, Census Tract 4060.01, Hartford County, Connecticut",1750,1180,115,8,0,0,399,48
1500000US090034060014,090034060014,"Block Group 4, Census Tract 4060.01, Hartford County, Connecticut",2671,2331,135,31,0,0,59,115
1500000US090034060021,090034060021,"Block Group 1, Census Tract 4060.02, Hartford County, Connecticut",2850,2780,12,0,49,0,0,9
1500000US090034060022,090034060022,"Block Group 2, Census Tract 4060.02, Hartford County, Connecticut",2161,1865,15,6,155,0,64,56
1500000US090034061001,090034061001,"Block Group 1, Census Tract 4061, Hartford County, Connecticut",931,846,29,8,0,0,20,28
1500000US090034061002,090034061002,"Block Group 2, Census Tract 4061, Hartford County, Connecticut",1305,1093,97,0,0,0,84,31
1500000US090034061003,090034061003,"Block Group 3, Census Tract 4061, Hartford County, Connecticut",800,676,71,14,0,0,39,0
1500000US090034061004,090034061004,"Block Group 4, Census Tract 4061, Hartford County, Connecticut",645,526,49,0,39,0,31,0
1500000US090034101001,090034101001,"Block Group 1, Census Tract 4101, Hartford County, Connecticut",959,959,0,0,0,0,0,0
1500000US090034101002,090034101002,"Block Group 2, Census Tract 4101, Hartford County, Connecticut",1849,1775,0,0,11,0,17,46
1500000US090034101003,090034101003,"Block Group 3, Census Tract 4101, Hartford County, Connecticut",1178,1129,0,0,24,0,0,25
1500000US090034101004,090034101004,"Block Group 4, Census Tract 4101, Hartford County, Connecticut",1188,1162,0,0,20,0,0,6
1500000US090034101009,090034101009,"Block Group 9, Census Tract 4101, Hartford County, Connecticut",3016,2947,22,0,27,0,20,0
1500000US090034153001,090034153001,"Block Group 1, Census Tract 4153, Hartford County, Connecticut",1068,778,138,10,13,0,73,56
1500000US090034153002,090034153002,"Block Group 2, Census Tract 4153, Hartford County, Connecticut",1025,681,139,0,19,0,103,83
1500000US090034154001,090034154001,"Block Group 1, Census Tract 4154, Hartford County, Connecticut",649,450,13,0,0,0,143,43
1500000US090034154002,090034154002,"Block Group 2, Census Tract 4154, Hartford County, Connecticut",1836,1560,52,0,0,0,171,53
1500000US090034154003,090034154003,"Block Group 3, Census Tract 4154, Hartford County, Connecticut",1198,664,195,0,58,0,185,96
1500000US090034154004,090034154004,"Block Group 4, Census Tract 4154, Hartford County, Connecticut",957,651,149,0,121,0,14,22
1500000US090034154005,090034154005,"Block Group 5, Census Tract 4154, Hartford County, Connecticut",932,603,163,0,0,0,109,57
1500000US090034155001,090034155001,"Block Group 1, Census Tract 4155, Hartford County, Connecticut",802,492,151,0,23,0,136,0
1500000US090034155002,090034155002,"Block Group 2, Census Tract 4155, Hartford County, Connecticut",963,683,87,0,0,0,156,37
1500000US090034155003,090034155003,"Block Group 3, Census Tract 4155, Hartford County, Connecticut",958,452,118,30,0,0,264,94
1500000US090034156001,090034156001,"Block Group 1, Census Tract 4156, Hartford County, Connecticut",1081,515,184,0,0,0,334,48
1500000US090034156002,090034156002,"Block Group 2, Census Tract 4156, Hartford County, Connecticut",1532,1025,232,0,0,0,152,123
1500000US090034156004,090034156004,"Block Group 4, Census Tract 4156, Hartford County, Connecticut",1322,953,87,0,0,11,237,34
1500000US090034157001,090034157001,"Block Group 1, Census Tract 4157, Hartford County, Connecticut",1083,649,162,0,0,0,216,56
1500000US090034157002,090034157002,"Block Group 2, Census Tract 4157, Hartford County, Connecticut",1500,1232,118,0,0,5,118,27
1500000US090034157004,090034157004,"Block Group 4, Census Tract 4157, Hartford County, Connecticut",820,701,58,0,0,0,54,7
1500000US090034158001,090034158001,"Block Group 1, Census Tract 4158, Hartford County, Connecticut",1058,823,58,0,104,0,57,16
1500000US090034158003,090034158003,"Block Group 3, Census Tract 4158, Hartford County, Connecticut",905,656,39,0,0,0,155,55
1500000US090034158004,090034158004,"Block Group 4, Census Tract 4158, Hartford County, Connecticut",542,454,83,0,5,0,0,0
1500000US090034159001,090034159001,"Block Group 1, Census Tract 4159, Hartford County, Connecticut",1082,642,38,0,0,0,335,67
1500000US090034159003,090034159003,"Block Group 3, Census Tract 4159, Hartford County, Connecticut",792,501,47,8,0,0,145,91
1500000US090034160001,090034160001,"Block Group 1, Census Tract 4160, Hartford County, Connecticut",1230,1018,123,0,6,0,58,25
1500000US090034160003,090034160003,"Block Group 3, Census Tract 4160, Hartford County, Connecticut",2463,1606,226,7,13,0,420,191
1500000US090034160004,090034160004,"Block Group 4, Census Tract 4160, Hartford County, Connecticut",816,746,0,0,27,0,43,0
1500000US090034161001,090034161001,"Block Group 1, Census Tract 4161, Hartford County, Connecticut",1289,584,228,29,28,0,369,51
1500000US090034161002,090034161002,"Block Group 2, Census Tract 4161, Hartford County, Connecticut",688,309,150,0,0,0,229,0
1500000US090034161003,090034161003,"Block Group 3, Census Tract 4161, Hartford County, Connecticut",2451,1456,84,9,60,0,647,195
1500000US090034162001,090034162001,"Block Group 1, Census Tract 4162, Hartford County, Connecticut",1399,702,310,13,63,0,277,34
1500000US090034162002,090034162002,"Block Group 2, Census Tract 4162, Hartford County, Connecticut",663,393,25,0,54,0,186,5
1500000US090034162003,090034162003,"Block Group 3, Census Tract 4162, Hartford County, Connecticut",984,355,190,0,0,0,439,0
1500000US090034163001,090034163001,"Block Group 1, Census Tract 4163, Hartford County, Connecticut",1474,1280,117,0,0,12,48,17
1500000US090034163003,090034163003,"Block Group 3, Census Tract 4163, Hartford County, Connecticut",824,525,133,0,20,0,124,22
1500000US090034163004,090034163004,"Block Group 4, Census Tract 4163, Hartford County, Connecticut",1165,785,110,0,38,11,165,56
1500000US090034164001,090034164001,"Block Group 1, Census Tract 4164, Hartford County, Connecticut",1200,944,132,14,0,0,48,62
1500000US090034164002,090034164002,"Block Group 2, Census Tract 4164, Hartford County, Connecticut",1081,1058,0,0,0,0,23,0
1500000US090034164004,090034164004,"Block Group 4, Census Tract 4164, Hartford County, Connecticut",951,921,0,0,0,0,30,0
1500000US090034165001,090034165001,"Block Group 1, Census Tract 4165, Hartford County, Connecticut",657,232,46,0,34,0,305,40
1500000US090034165002,090034165002,"Block Group 2, Census Tract 4165, Hartford County, Connecticut",1025,753,101,13,123,0,20,15
1500000US090034165004,090034165004,"Block Group 4, Census Tract 4165, Hartford County, Connecticut",637,510,23,0,0,0,104,0
1500000US090034165005,090034165005,"Block Group 5, Census Tract 4165, Hartford County, Connecticut",1261,925,234,0,13,0,89,0
1500000US090034165006,090034165006,"Block Group 6, Census Tract 4165, Hartford County, Connecticut",1712,1044,239,0,43,0,369,17
1500000US090034166001,090034166001,"Block Group 1, Census Tract 4166, Hartford County, Connecticut",2221,1294,245,0,31,0,629,22
1500000US090034166002,090034166002,"Block Group 2, Census Tract 4166, Hartford County, Connecticut",634,407,60,8,0,0,148,11
1500000US090034167001,090034167001,"Block Group 1, Census Tract 4167, Hartford County, Connecticut",1166,610,142,0,80,0,273,61
1500000US090034167002,090034167002,"Block Group 2, Census Tract 4167, Hartford County, Connecticut",655,569,12,0,35,0,0,39
1500000US090034167003,090034167003,"Block Group 3, Census Tract 4167, Hartford County, Connecticut",1020,791,39,6,35,0,134,15
1500000US090034167004,090034167004,"Block Group 4, Census Tract 4167, Hartford County, Connecticut",1414,1163,119,0,19,0,55,58
1500000US090034167005,090034167005,"Block Group 5, Census Tract 4167, Hartford County, Connecticut",1648,628,410,0,137,0,295,178
1500000US090034167006,090034167006,"Block Group 6, Census Tract 4167, Hartford County, Connecticut",1000,787,86,0,11,0,108,8
1500000US090034168001,090034168001,"Block Group 1, Census Tract 4168, Hartford County, Connecticut",1543,1434,31,0,46,0,13,19
1500000US090034168002,090034168002,"Block Group 2, Census Tract 4168, Hartford County, Connecticut",1512,1025,129,0,128,0,135,95
1500000US090034171001,090034171001,"Block Group 1, Census Tract 4171, Hartford County, Connecticut",903,590,64,0,0,0,198,51
1500000US090034171002,090034171002,"Block Group 2, Census Tract 4171, Hartford County, Connecticut",798,407,94,14,0,0,239,44
1500000US090034172002,090034172002,"Block Group 2, Census Tract 4172, Hartford County, Connecticut",1814,1294,247,21,128,0,102,22
1500000US090034173001,090034173001,"Block Group 1, Census Tract 4173, Hartford County, Connecticut",1665,1326,241,0,10,0,40,48
1500000US090034174001,090034174001,"Block Group 1, Census Tract 4174, Hartford County, Connecticut",2068,1515,234,0,214,0,67,38
1500000US090034174002,090034174002,"Block Group 2, Census Tract 4174, Hartford County, Connecticut",911,866,16,0,17,0,6,6
1500000US090034175002,090034175002,"Block Group 2, Census Tract 4175, Hartford County, Connecticut",964,875,49,5,0,0,35,0
1500000US090034175003,090034175003,"Block Group 3, Census Tract 4175, Hartford County, Connecticut",1896,1683,127,0,40,0,15,31
1500000US090034175004,090034175004,"Block Group 4, Census Tract 4175, Hartford County, Connecticut",1631,1445,64,0,0,0,49,73
1500000US090034204001,090034204001,"Block Group 1, Census Tract 4204, Hartford County, Connecticut",984,947,14,0,0,5,0,18
1500000US090034204002,090034204002,"Block Group 2, Census Tract 4204, Hartford County, Connecticut",531,474,21,8,0,0,16,12
1500000US090034204005,090034204005,"Block Group 5, Census Tract 4204, Hartford County, Connecticut",1839,1789,17,0,16,0,0,17
1500000US090034205001,090034205001,"Block Group 1, Census Tract 4205, Hartford County, Connecticut",967,947,7,0,0,0,13,0
1500000US090034205002,090034205002,"Block Group 2, Census Tract 4205, Hartford County, Connecticut",1186,1088,55,0,0,0,15,28
1500000US090034205003,090034205003,"Block Group 3, Census Tract 4205, Hartford County, Connecticut",891,854,37,0,0,0,0,0
1500000US090034205004,090034205004,"Block Group 4, Census Tract 4205, Hartford County, Connecticut",759,717,0,0,0,0,0,42
1500000US090034205005,090034205005,"Block Group 5, Census Tract 4205, Hartford County, Connecticut",1094,894,56,0,98,0,46,0
1500000US090034206001,090034206001,"Block Group 1, Census Tract 4206, Hartford County, Connecticut",1031,895,23,50,42,0,6,15
1500000US090034206002,090034206002,"Block Group 2, Census Tract 4206, Hartford County, Connecticut",727,727,0,0,0,0,0,0
1500000US090034206003,090034206003,"Block Group 3, Census Tract 4206, Hartford County, Connecticut",1646,1552,17,0,0,0,32,45
