OBJECTID,Join_Count,TARGET_FID,JOIN_FID,YEAR,TRI_FACILI,FRS_ID,FACILITY_N,STREET_ADD,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FA,INDUSTRY_S,INDUSTRY_1,PRIMARY_SI,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NA,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_N,CHEMICAL,CAS___COMP,SRS_ID,CLEAR_AIR_,CLASSIFICA,METAL,METAL_CATE,CARCINOGEN,FORM_TYPE,UNIT_OF_ME,F5_1_FUGITI,F5_2_STACK_,F5_3_WATER,F5_4_UNDERG,F5_4_1_UNDE,F5_4_2_UNDE,F5_5_1_LAND,F5_5_1A_RCR,F5_5_1B_OTH,F5_5_2_LAND,F5_5_3_SURF,F5_5_3A_RCR,F5_5_3B_Oth,F5_5_4_OTHE,ON_SITE_RE,F6_1_POTW_T,F6_1_POTW_1,F6_1_POTW_2,F6_2_M10,F6_2_M41,F6_2_M62,F6_2_M71,F6_2_M81,F6_2_M82,F6_2_M72,F6_2_M63,F6_2_M66,F6_2_M67,F6_2_M64,F6_2_M65,F6_2_M73,F6_2_M79,F6_2_M90,F6_2_M94,F6_2_M99,OFF_SITE_R,F6_2_M20,F6_2_M24,F6_2_M26,F6_2_M28,F6_2_M93,OFF_SITE_1,F6_2_M56,F6_2_M92,OFF_SITE_2,F6_2_M40,F6_2_M50,F6_2_M54,F6_2_M61,F6_2_M69,F6_2_M95,OFF_SITE_T,TOTAL_RELE,F8_1_RELEAS,F8_1A_ON_SI,F8_1B_ON_SI,F8_1C_OFF_S,F8_1D_OFF_S,F8_2_ENERGY,F8_3_ENERGY,F8_4_RECYCL,F8_5_RECYCL,F8_6_TREATM,F8_7_TREATM,PROD__WAST,F8_8_ONE_TI,PROD_RATIO,F8_9_PRODUC,PARENT_COM,PARENT_C_1,Field110,STATEFP00,COUNTYFP00,TRACTCE00,BLKGRPCE00,BKGPIDFP00,NAMELSAD00,MTFCC00,FUNCSTAT00,ALAND00,AWATER00,INTPTLAT00,INTPTLON00,ArcGIS_EJ_10_DBF_OID,ArcGIS_EJ_10_DBF_Field1,ArcGIS_EJ_10_DBF_GEOID,ArcGIS_EJ_10_DBF_GEO_label,ArcGIS_EJ_10_DBF_total_x,ArcGIS_EJ_10_DBF_under_50,ArcGIS_EJ_10_DBF_from_50_to,ArcGIS_EJ_10_DBF_from_75_to,ArcGIS_EJ_10_DBF_from_100_t,ArcGIS_EJ_10_DBF_from_125_t,ArcGIS_EJ_10_DBF_from_150_t,ArcGIS_EJ_10_DBF_from_175_t,ArcGIS_EJ_10_DBF_from_185_t,ArcGIS_EJ_10_DBF_from_200_u,ArcGIS_EJ_10_DBF_below_200,ArcGIS_EJ_10_DBF_fraction_b,ArcGIS_EJ_10_DBF_over_30_un,ArcGIS_EJ_10_DBF_total_y,ArcGIS_EJ_10_DBF_not_Hispan,ArcGIS_EJ_10_DBF_non_HL_whi,ArcGIS_EJ_10_DBF_non_HL_Bla,ArcGIS_EJ_10_DBF_non_HL_AIA,ArcGIS_EJ_10_DBF_non_HL_Asi,ArcGIS_EJ_10_DBF_non_HL_NHO,ArcGIS_EJ_10_DBF_non_HL_oth,ArcGIS_EJ_10_DBF_non_HL_2_p,ArcGIS_EJ_10_DBF_HL,ArcGIS_EJ_10_DBF_HL_white,ArcGIS_EJ_10_DBF_HL_Black,ArcGIS_EJ_10_DBF_HL_AIAN,ArcGIS_EJ_10_DBF_HL_Asian,ArcGIS_EJ_10_DBF_HL_NHOPI,ArcGIS_EJ_10_DBF_HL_other,ArcGIS_EJ_10_DBF_HL_2_plus,ArcGIS_EJ_10_DBF_percent_wh,ArcGIS_EJ_10_DBF_percent_Bl,ArcGIS_EJ_10_DBF_percent_HL,ArcGIS_EJ_10_DBF_percent_AI,ArcGIS_EJ_10_DBF_percent_As,ArcGIS_EJ_10_DBF_percent_NH,ArcGIS_EJ_10_DBF_percent_ot,ArcGIS_EJ_10_DBF_GEOID2_Tex
11,1,11,511,2008,06604BRDGP1ATLA,110000316989.000000000000000,PSEG POWER CONNECTICUT LLC BRIDGEPORT HARBOR STATION,1 ATLANTIC ST,BRIDGEPORT,FAIRFIELD,CT,6604, , ,41.170670000000001,-73.184079999999994,NO,2211,Electric Utilities, , , , , , ,221112,0, ,0,0,0,1308206308280.000000000000000,BARIUM COMPOUNDS,N040,649426,NO,TRI,NO,3,NO,R,Pounds,0.000000000000000,606.750000000000000,1.400000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,608.149999999999980,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,112.099999999999990,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,112.099999999999990,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,720.250000000000000,0,0,608.149999999999980,112.099999999999990,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,720.250000000000000,0.000000000000000, ,1.230000000000000,PUBLIC SERVICE ENTERPRISE GROUP,160945242, ,09,001,070600,2,090010706002,Block Group 2,G5030,S,633265.000000000000000,316534.000000000000000,+41.1703094,-073.1829496,332,333,1500000US090010706002,"Block Group 2, Census Tract 706, Fairfield County, Connecticut",964,261,43,103,30,5,28,16,101,377,587,1,yes,1359,991,131,670,7,108,7,7,61,368,196,68,0,0,14,90,0,0,0,0,0,0,0,0,090010706002
12,1,12,2466,2008,06492CYRNDSOUTH,110043236281.000000000000000,EVONIK CYRO LLC,528 S CHERRY ST,WALLINGFORD,NEW HAVEN,CT,6492, , ,41.435833000000002,-72.835278000000002,NO,325,Chemicals, , , , , , ,325211,0, ,0,0,0,1308206278680.000000000000000,TOLUENE,000108883,25452,YES,TRI,NO,0,NO,R,Pounds,2563.000000000000000,8415.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,10978.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,197283.000000000000000,0.000000000000000,197283.000000000000000,0.000000000000000,3492.000000000000000,0.000000000000000,7041.000000000000000,0.000000000000000,0.000000000000000,10533.000000000000000,10982.000000000000000,0,0,10978.000000000000000,4.000000000000000,0.000000000000000,0,197283.000000000000000,137385.000000000000000,0.000000000000000,0.000000000000000,10533.000000000000000,356183.000000000000000,0.000000000000000, ,1.100000000000000,EVONIK CORP,361988228, ,09,009,175400,5,090091754005,Block Group 5,G5030,S,6527746.000000000000000,281939.000000000000000,+41.4606417,-072.8266824,1970,1971,1500000US090091754005,"Block Group 5, Census Tract 1754, New Haven County, Connecticut",446,11,9,7,14,0,0,0,5,400,46,0,no,446,408,399,0,0,0,0,0,9,38,9,0,0,0,0,29,0,1,0,0,0,0,0,0,090091754005
13,1,13,1848,2008,06790DYMXC51GRE,110002089695.000000000000000,DYMAX OLIGOMERS & COATINGS,51 GREENWOODS RD,TORRINGTON,LITCHFIELD,CT,6790, , ,41.866920000000000,-73.082539999999995,NO,325,Chemicals, , , , , , ,325211,0, ,0,0,0,1308207122150.000000000000000,TOLUENE DIISOCYANATE (MIXED ISOMERS),026471625,239681,NO,TRI,NO,0,YES,R,Pounds,250.000000000000000,250.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,250.000000000000000,0.000000000000000,0.000000000000000,250.000000000000000,500.000000000000000,0,0,500.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,250.000000000000000,750.000000000000000,0.000000000000000, ,1.200000000000000,DYMAX CORP,098114598, ,09,005,310700,3,090053107003,Block Group 3,G5030,S,18430557.000000000000000,385978.000000000000000,+41.8595297,-073.1035221,1399,1400,1500000US090053107003,"Block Group 3, Census Tract 3107, Litchfield County, Connecticut",1802,40,0,31,22,39,75,75,43,1477,325,0,no,1802,1764,1712,32,0,0,0,0,20,38,24,4,0,0,0,10,0,1,0,0,0,0,0,0,090053107003
14,1,14,1829,2008,06787SMMTC1430W,110000317443.000000000000000,SUMMIT CORP OF AMERICA,1430 WATERBURY RD,THOMASTON,LITCHFIELD,CT,6787, , ,41.627769999999998,-73.068389999999994,NO,332,Fabricated Metals, , , , , , ,332813,0, ,0,0,0,1308207062480.000000000000000,COPPER COMPOUNDS,N100,649491,NO,TRI,YES,1,NO,R,Pounds,12.000000000000000,228.000000000000000,38.210000000000001,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,278.209999999999980,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27579.000000000000000,0,0.000000000000000,27579.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,278.209999999999980,0,0,278.209999999999980,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,27579.000000000000000,0.000000000000000,0.000000000000000,27857.209999999999000,0.000000000000000, ,1.000000000000000,NA, , ,09,005,349100,3,090053491003,Block Group 3,G5030,S,7006883.000000000000000,50786.000000000000000,+41.6417884,-073.0735851,1421,1422,1500000US090053491003,"Block Group 3, Census Tract 3491, Litchfield County, Connecticut",1192,13,12,12,10,92,51,0,34,968,224,0,no,1192,1160,1148,6,0,0,0,0,6,32,32,0,0,0,0,0,0,1,0,0,0,0,0,0,090053491003
15,1,15,1577,2008,06040NSNNG186AD,110034124622.000000000000000,PARADIGM MANCHESTER INC,186 ADAMS ST,MANCHESTER,HARTFORD,CT,6042, , ,41.789859999999997,-72.551800000000000,NO,336,Transportation Equipment, , , , , , ,336412,0, ,0,0,0,1308206274150.000000000000000,NICKEL,007440020,149674,YES,TRI,YES,1,YES,R,Pounds,5.000000000000000,5.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,255.000000000000000,0.000000000000000,255.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,31000.000000000000000,31000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,265.000000000000000,0,0,11.000000000000000,0.000000000000000,40.000000000000000,0,0.000000000000000,0.000000000000000,31000.000000000000000,0.000000000000000,0.000000000000000,31051.000000000000000,0.000000000000000, ,1.230000000000000,TURBOCOMBUSTOR TECHNOLOGY INC,056933906, ,09,003,514200,3,090035142003,Block Group 3,G5030,S,1214444.000000000000000,0.000000000000000,+41.7910301,-072.5415890,1250,1251,1500000US090035142003,"Block Group 3, Census Tract 5142, Hartford County, Connecticut",1010,40,57,44,32,26,39,0,24,748,262,0,no,1010,976,886,57,0,0,0,0,33,34,26,0,0,0,0,8,0,1,0,0,0,0,0,0,090035142003
16,1,16,1678,2008,06108DRFLX95GOO,110000315631.000000000000000,DUR-A-FLEX,95 GOODWIN ST,EAST HARTFORD,HARTFORD,CT,6108, , ,41.790298000000000,-72.625343000000001,NO,325,Chemicals, , , , , , ,325510,0, ,0,0,0,1308206828660.000000000000000,METHYL METHACRYLATE,000080626,8458,YES,TRI,NO,0,NO,R,Pounds,0.000000000000000,3640.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,3640.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3284.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3284.000000000000000,3640.000000000000000,0,0,3640.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3284.000000000000000,6924.000000000000000,0.000000000000000, ,1.900000000000000,NA, , ,09,003,510300,3,090035103003,Block Group 3,G5030,S,854839.000000000000000,0.000000000000000,+41.7839156,-072.6304108,1209,1210,1500000US090035103003,"Block Group 3, Census Tract 5103, Hartford County, Connecticut",887,31,16,5,44,28,46,29,0,688,199,0,no,889,653,434,93,0,92,0,0,34,236,72,0,0,0,0,164,0,0,0,0,0,0,0,0,090035103003
17,1,17,2137,2008,06477LGHTS37ROB,110030399593.000000000000000,LIGHT SOURCES INC,37 ROBINSON BLVD,ORANGE,NEW HAVEN,CT,6477, , ,41.247750000000003,-72.994330000000005,NO,335,Electrical Equipment, , , , , , ,335110,0, ,0,0,0,1308206468480.000000000000000,MERCURY,007439976,149633,YES,PBT,YES,1,NO,R,Pounds,2.550000000000000,0.000120000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,2.550120000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,87.750000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,25.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,113.250000000000000,0.000000000000000,3.720000000000000,10.000000000000000,0,0.000000000000000,13.720000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,115.800120000000010,0,0,2.550120000000000,25.500000000000000,87.750000000000000,0,0.000000000000000,0.000000000000000,13.720000000000001,0.000000000000000,0.000000000000000,129.520119999999990,0.000000000000000, ,0.950000000000000,LIGHT SOURCES INC/LCD LIGHTING INC,075058495, ,09,009,157100,1,090091571001,Block Group 1,G5030,S,5989195.000000000000000,96423.000000000000000,+41.2632889,-073.0022751,1814,1815,1500000US090091571001,"Block Group 1, Census Tract 1571, New Haven County, Connecticut",1113,58,0,15,7,54,40,7,12,920,193,0,no,1172,1165,1046,25,0,59,0,0,35,7,0,0,0,0,0,7,0,1,0,0,0,0,0,0,090091571001
18,1,18,830,2008,06340RWDCR839PO,110000315908.000000000000000,PCC STRUCTURALS,839 POQUONNOCK RD,GROTON,NEW LONDON,CT,6340, , ,41.345160000000000,-72.053719999999998,NO,331,Primary Metals, , , , , , ,331512,0, ,0,0,0,1308206523590.000000000000000,"4,4'-ISOPROPYLIDENEDIPHENOL",000080057,8110,NO,TRI,NO,0,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,2361.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2361.000000000000000,0.000000000000000,0.000000000000000,21252.000000000000000,0,0.000000000000000,21252.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2361.000000000000000,0,0,0.000000000000000,2361.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,21252.000000000000000,0.000000000000000,0.000000000000000,23613.000000000000000,0.000000000000000, ,1.030000000000000,PRECISION CASTPARTS CORP,009027970, ,09,011,702700,9,090117027009,Block Group 9,G5030,S,7157973.000000000000000,905546.000000000000000,+41.3301660,-072.0459162,2356,2357,1500000US090117027009,"Block Group 9, Census Tract 7027, New London County, Connecticut",3456,91,49,81,189,149,82,48,84,2683,773,0,no,3727,3545,2884,230,19,266,0,0,146,182,48,55,0,0,0,57,22,1,0,0,0,0,0,0,090117027009
19,1,19,638,2008,06601SKRSK6900M,110000316970.000000000000000,SIKORSKY AIRCRAFT STRATFORD FACILITY,6900 MAIN ST,STRATFORD,FAIRFIELD,CT,6614, , ,41.248399999999997,-73.097650000000002,NO,336,Transportation Equipment, , , , , , ,336411,0, ,0,0,0,1308206955470.000000000000000,LEAD,007439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,1.140000000000000,LOCKHEED MARTIN CORP,834951691, ,09,001,081300,4,090010813004,Block Group 4,G5030,S,1869809.000000000000000,128027.000000000000000,+41.2560159,-073.0980890,472,473,1500000US090010813004,"Block Group 4, Census Tract 813, Fairfield County, Connecticut",680,8,0,0,28,0,20,9,0,615,65,0,no,680,680,639,13,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,090010813004
20,1,20,1131,2008,06001PRLNP6SECU,110021355335.000000000000000,RR DONNELLEY & SONS CO,60 SECURITY DR,AVON,HARTFORD,CT,6001, , ,41.805579999999999,-72.835040000000006,NO,323,Printing, , , , , , ,323110,0, ,0,0,0,1308207033250.000000000000000,ETHYLENE GLYCOL,000107211,24257,YES,TRI,NO,0,NO,R,Pounds,3620.000000000000000,84.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,3704.000000000000000,0.000000000000000,2044.000000000000000,2044.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5913.000000000000000,5913.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2044.000000000000000,9617.000000000000000,0,0,3704.000000000000000,0.000000000000000,5913.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,8363.000000000000000,2044.000000000000000,20024.000000000000000,0.000000000000000, ,0.860000000000000,R R DONNELLEY & SONS CO,005119573, ,09,003,462201,3,090034622013,Block Group 3,G5030,S,8716053.000000000000000,195266.000000000000000,+41.8061516,-072.8562023,826,827,1500000US090034622013,"Block Group 3, Census Tract 4622.01, Hartford County, Connecticut",1881,26,0,0,41,52,122,30,0,1610,271,0,no,1887,1809,1690,21,0,73,0,0,25,78,63,0,0,0,0,0,15,1,0,0,0,0,0,0,090034622013
21,1,21,511,2008,06604BRDGP1ATLA,110000316989.000000000000000,PSEG POWER CONNECTICUT LLC BRIDGEPORT HARBOR STATION,1 ATLANTIC ST,BRIDGEPORT,FAIRFIELD,CT,6604, , ,41.170670000000001,-73.184079999999994,NO,2211,Electric Utilities, , , , , , ,221112,0, ,0,0,0,1308206308330.000000000000000,NAPHTHALENE,000091203,13326,YES,TRI,NO,0,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1710.040000000000000,0,0.000000000000000,1710.040000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,1710.040000000000000,0.000000000000000,0.000000000000000,1710.040000000000000,0.000000000000000, ,1.230000000000000,PUBLIC SERVICE ENTERPRISE GROUP,160945242, ,09,001,070600,2,090010706002,Block Group 2,G5030,S,633265.000000000000000,316534.000000000000000,+41.1703094,-073.1829496,332,333,1500000US090010706002,"Block Group 2, Census Tract 706, Fairfield County, Connecticut",964,261,43,103,30,5,28,16,101,377,587,1,yes,1359,991,131,670,7,108,7,7,61,368,196,68,0,0,14,90,0,0,0,0,0,0,0,0,090010706002
22,1,22,191,2008,06902GNDST72DAV,110001731154.000000000000000,O&G INDUSTRIES INC,72 DAVENPORT ST,STAMFORD,FAIRFIELD,CT,6902, , ,41.040720000000000,-73.546679999999995,NO,327,Nonmetallic Mineral Product, , , , , , ,327320,324121, ,0,0,0,1308206657150.000000000000000,"BENZO(G,H,I)PERYLENE",000191242,40576,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.100000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0,0,0.100000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000, ,0.620000000000000,O & G INDUSTRIES INC,018838136, ,09,001,022300,1,090010223001,Block Group 1,G5030,S,900878.000000000000000,0.000000000000000,+41.0376008,-073.5518302,132,133,1500000US090010223001,"Block Group 1, Census Tract 223, Fairfield County, Connecticut",1874,127,61,49,148,134,93,30,0,1232,642,0,yes,1894,1128,508,526,47,22,0,0,25,766,398,70,0,0,0,185,113,0,0,0,0,0,0,0,090010223001
23,1,23,1953,2008,06018QGLYCDAISE,110041526177.000000000000000,MINTEQ/SPECIALTY MINERALS,77 DAISY HILL RD,NORTH CANAAN,LITCHFIELD,CT,6018, , ,42.028146999999997,-73.317189999999997,NO,331,Primary Metals, , , , , , ,331491,325188,212312,0,0,0,1308206393300.000000000000000,LEAD COMPOUNDS,N420,650002,YES,PBT,YES,1,NO,R,Pounds,41.000000000000000,9.000000000000000,4.000000000000000,0,0,0,0,0,238,0,0,0,0.000000000000000,0.000000000000000,292.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,157.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,157.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,449.000000000000000,0,238,54.000000000000000,0.000000000000000,157.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,449.000000000000000,0.000000000000000, ,1.100000000000000,MINERALS TECHNOLOGIES INC,796929313, ,09,005,260200,1,090052602001,Block Group 1,G5030,S,4515267.000000000000000,1114.000000000000000,+42.0400895,-073.3328922,1333,1334,1500000US090052602001,"Block Group 1, Census Tract 2602, Litchfield County, Connecticut",1255,39,0,45,57,73,86,52,22,881,374,0,no,1262,1158,1139,19,0,0,0,0,0,104,50,0,0,0,0,15,39,1,0,0,0,0,0,0,090052602001
24,1,24,2049,2008,06472FRLTL12CLI,110021307325.000000000000000,HONEYWELL FIRE SYSTEMS,12 CLINTONVILLE RD,NORTHFORD,NEW HAVEN,CT,6472, , ,41.394477999999999,-72.816677999999996,NO,334,Computers and Electronic Products, , , , , , ,334290,0, ,0,0,0,1308206376510.000000000000000,LEAD COMPOUNDS,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.000000000000000,0.280000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.280000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,124.760000000000010,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,124.760000000000010,0.000000000000000,7005.000000000000000,0.000000000000000,0,0.000000000000000,7005.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,125.040000000000010,0,0,0.280000000000000,124.760000000000010,0.000000000000000,0,0.000000000000000,0.000000000000000,7005.000000000000000,0.000000000000000,0.000000000000000,7130.040000000000000,0.000000000000000, ,0.800000000000000,HONEYWELL INTERNATIONAL INC,139691877, ,09,009,186200,3,090091862003,Block Group 3,G5030,S,6318196.000000000000000,0.000000000000000,+41.3957220,-072.8005050,2052,2053,1500000US090091862003,"Block Group 3, Census Tract 1862, New Haven County, Connecticut",2126,13,0,16,9,0,4,178,7,1899,227,0,no,2126,2110,2075,35,0,0,0,0,0,16,9,0,0,7,0,0,0,1,0,0,0,0,0,0,090091862003
